Twiddle,Step,Kp,Ki,Kd,angle,cte,d_error,i_error,
0,0,0.140427,0,2.8306,-1.3726,0.4843,-0.001,535.633,
0,0,0.140427,0,2.8306,-1.2205,0.4775,-0.0078,536.117,
0,0,0.140427,0,2.8306,-0.7119,0.4688,-0.0068,536.595,
0,0,0.140427,0,2.8306,-0.7588,0.4582,-0.0087,537.063,
0,0,0.140427,0,2.8306,-0.5938,0.4459,-0.0106,537.522,
0,0,0.140427,0,2.8306,-0.4222,0.4319,-0.0123,537.968,
0,0,0.140427,0,2.8306,-0.2587,0.4163,-0.014,538.399,
0,0,0.140427,0,2.8306,-0.0892,0.3992,-0.0156,538.816,
0,0,0.140427,0,2.8306,0.0788,0.3807,-0.0171,539.215,
0,0,0.140427,0,2.8306,0.245,0.3741,-0.0185,539.596,
0,0,0.140427,0,2.8306,0.409,0.3732,-0.0066,539.97,
0,0,0.140427,0,2.8306,-0.41,0.3648,-0.0009,540.343,
0,0,0.140427,0,2.8306,-0.8102,0.368,-0.0084,540.708,
0,0,0.140427,0,2.8306,-0.2499,0.3733,0.0032,541.076,
0,0,0.140427,0,2.8306,-1.082,0.3772,0.0053,541.449,
0,0,0.140427,0,2.8306,-1.2493,0.3795,0.0039,541.826,
0,0,0.140427,0,2.8306,-1.1639,0.3803,0.0023,542.206,
0,0,0.140427,0,2.8306,-1.0587,0.3795,0.0008,542.586,
0,0,0.140427,0,2.8306,-0.9554,0.3772,-0.0008,542.966,
0,0,0.140427,0,2.8306,-0.8394,0.3735,-0.0023,543.343,
0,0,0.140427,0,2.8306,-0.7251,0.3682,-0.0037,543.716,
0,0,0.140427,0,2.8306,-0.6131,0.3615,-0.0053,544.084,
0,0,0.140427,0,2.8306,-0.4812,0.3534,-0.0067,544.446,
0,0,0.140427,0,2.8306,-0.3587,0.344,-0.0081,544.799,
0,0,0.140427,0,2.8306,-0.2311,0.3333,-0.0094,545.143,
0,0,0.140427,0,2.8306,-0.1061,0.3214,-0.0107,545.477,
0,0,0.140427,0,2.8306,0.0234,0.3084,-0.0119,545.798,
0,0,0.140427,0,2.8306,0.1501,0.2944,-0.013,546.106,
0,0,0.140427,0,2.8306,0.2736,0.2794,-0.014,546.401,
0,0,0.140427,0,2.8306,0.3935,0.2635,-0.015,546.68,
0,0,0.140427,0,2.8306,0.5169,0.2469,-0.0159,546.944,
0,0,0.140427,0,2.8306,0.6364,0.2296,-0.0166,547.191,
0,0,0.140427,0,2.8306,0.7442,0.2119,-0.0173,547.42,
0,0,0.140427,0,2.8306,0.8545,0.1937,-0.0177,547.632,
0,0,0.140427,0,2.8306,0.945,0.1752,-0.0182,547.826,
0,0,0.140427,0,2.8306,1.0442,0.1565,-0.0185,548.001,
0,0,0.140427,0,2.8306,1.0442,0.1565,-0.0187,548.158,
0,0,0.140427,0,2.8306,1.2102,0.1377,0,548.314,
0,0,0.140427,0,2.8306,-0.1131,0.1187,-0.0188,548.452,
0,0,0.140427,0,2.8306,1.2833,0.0997,-0.019,548.57,
0,0,0.140427,0,2.8306,1.3642,0.081,-0.019,548.67,
0,0,0.140427,0,2.8306,1.4309,0.0626,-0.0187,548.751,
0,0,0.140427,0,2.8306,1.4753,0.0447,-0.0184,548.814,
0,0,0.140427,0,2.8306,1.5186,0.0273,-0.0179,548.858,
0,0,0.140427,0,2.8306,1.5461,0.0107,-0.0174,548.886,
0,0,0.140427,0,2.8306,1.5718,-0.0051,-0.0166,548.896,
0,0,0.140427,0,2.8306,1.5735,-0.0199,-0.0158,548.891,
0,0,0.140427,0,2.8306,1.5723,-0.0465,-0.0148,548.871,
0,0,0.140427,0,2.8306,1.5723,-0.0465,-0.0266,548.825,
0,0,0.140427,0,2.8306,2.4819,-0.0673,0,548.778,
0,0,0.140427,0,2.8306,0.5996,-0.0756,-0.0208,548.711,
0,0,0.140427,0,2.8306,2.1445,-0.0822,-0.0083,548.636,
0,0,0.140427,0,2.8306,1.2891,-0.0872,-0.0066,548.553,
0,0,0.140427,0,2.8306,1.192,-0.0907,-0.005,548.466,
0,0,0.140427,0,2.8306,1.0963,-0.0925,-0.0035,548.375,
0,0,0.140427,0,2.8306,1.0024,-0.0928,-0.0018,548.283,
0,0,0.140427,0,2.8306,0.8884,-0.0914,-0.0003,548.19,
0,0,0.140427,0,2.8306,0.7834,-0.0882,0.0014,548.099,
0,0,0.140427,0,2.8306,0.6581,-0.0933,0.0032,548.011,
0,0,0.140427,0,2.8306,0.5195,0.1791,-0.0051,547.917,
0,0,0.140427,0,2.8306,1.1248,0.0125,0.2724,548.096,
0,0,0.140427,0,2.8306,1.1248,0.0125,-0.1666,548.109,
0,0,0.140427,0,2.8306,12.1819,0.1135,0,548.121,
0,0,0.140427,0,2.8306,0.3924,0.2191,0.101,548.235,
0,0,0.140427,0,2.8306,-7.1094,0.4286,0.1056,548.454,
0,0,0.140427,0,2.8306,-7.8056,0.5309,0.2095,548.883,
0,0,0.140427,0,2.8306,-7.8056,0.5309,0.1023,549.413,
0,0,0.140427,0,2.8306,-8.6667,0.6303,0,549.944,
0,0,0.140427,0,2.8306,-1.4275,0.7287,0.0994,550.575,
0,0,0.140427,0,2.8306,-8.8105,0.8232,0.0984,551.303,
0,0,0.140427,0,2.8306,-9.0852,0.9126,0.0945,552.127,
0,0,0.140427,0,2.8306,-9.1409,0.9963,0.0894,553.039,
0,0,0.140427,0,2.8306,-9.0939,1.0738,0.0837,554.035,
0,0,0.140427,0,2.8306,-8.9844,1.1447,0.0775,555.109,
0,0,0.140427,0,2.8306,-8.8177,1.2086,0.0709,556.254,
0,0,0.140427,0,2.8306,-8.5996,1.2653,0.0639,557.463,
0,0,0.140427,0,2.8306,-8.3286,1.3146,0.0567,558.728,
0,0,0.140427,0,2.8306,-8.0181,1.3562,0.0493,560.042,
0,0,0.140427,0,2.8306,-7.6675,1.3901,0.0416,561.399,
0,0,0.140427,0,2.8306,-7.2687,1.4163,0.0339,562.789,
0,0,0.140427,0,2.8306,-6.8428,1.4348,0.0262,564.205,
0,0,0.140427,0,2.8306,-6.3899,1.4487,0.0185,565.64,
0,0,0.140427,0,2.8306,-5.9099,1.5204,0.0139,567.089,
0,0,0.140427,0,2.8306,-5.6332,1.5484,0.0717,568.609,
0,0,0.140427,0,2.8306,-9.9751,1.6267,0.028,570.157,
0,0,0.140427,0,2.8306,-6.981,1.7084,0.0783,571.784,
0,0,0.140427,0,2.8306,-10.8154,1.7804,0.0817,573.492,
0,0,0.140427,0,2.8306,-11.3428,1.8422,0.072,575.273,
0,0,0.140427,0,2.8306,-10.9092,1.8937,0.0618,577.115,
0,0,0.140427,0,2.8306,-10.4043,1.9349,0.0515,579.009,
0,0,0.140427,0,2.8306,-9.8562,1.9865,0.0412,580.944,
0,0,0.140427,0,2.8306,-9.272,1.997,0.0516,582.93,
0,0,0.140427,0,2.8306,-10.1891,1.9971,0.0105,584.927,
0,0,0.140427,0,2.8306,-7.3175,1.9876,0.0001,586.924,
0,0,0.140427,0,2.8306,-6.5819,1.9691,-0.0095,588.912,
0,0,0.140427,0,2.8306,-5.8692,1.9418,-0.0185,590.881,
0,0,0.140427,0,2.8306,-5.1674,1.9063,-0.0273,592.823,
0,0,0.140427,0,2.8306,-4.4488,1.8631,-0.0355,594.729,
0,0,0.140427,0,2.8306,-3.7439,1.8126,-0.0432,596.592,
0,0,0.140427,0,2.8306,-3.0474,1.7553,-0.0505,598.405,
0,0,0.140427,0,2.8306,-2.3535,1.6919,-0.0573,600.16,
0,0,0.140427,0,2.8306,-1.6711,1.6227,-0.0634,601.852,
0,0,0.140427,0,2.8306,-1.0169,1.5485,-0.0692,603.475,
0,0,0.140427,0,2.8306,-0.3635,1.4698,-0.0742,605.023,
0,0,0.140427,0,2.8306,0.2508,1.301,-0.0787,606.493,
0,0,0.140427,0,2.8306,0.8455,1.2119,-0.1688,607.794,
0,0,0.140427,0,2.8306,7.8141,1.1221,-0.0891,609.006,
0,0,0.140427,0,2.8306,2.4869,1.0307,-0.0898,610.128,
0,0,0.140427,0,2.8306,2.8517,0.9382,-0.0914,611.159,
0,0,0.140427,0,2.8306,3.2858,0.845,-0.0925,612.097,
0,0,0.140427,0,2.8306,3.6884,0.7515,-0.0932,612.942,
0,0,0.140427,0,2.8306,4.0651,0.6582,-0.0935,613.693,
0,0,0.140427,0,2.8306,4.4146,0.5654,-0.0933,614.352,
0,0,0.140427,0,2.8306,4.728,0.4736,-0.0928,614.917,
0,0,0.140427,0,2.8306,5.0184,0.383,-0.0918,615.391,
0,0,0.140427,0,2.8306,5.2699,0.294,-0.0906,615.774,
0,0,0.140427,0,2.8306,5.5031,0.2205,-0.089,616.068,
0,0,0.140427,0,2.8306,5.7023,0.1957,-0.0735,616.288,
0,0,0.140427,0,2.8306,4.8635,0.2037,-0.0248,616.484,
0,0,0.140427,0,2.8306,1.5043,0.2543,0.008,616.687,
0,0,0.140427,0,2.8306,-0.8449,0.3346,0.0506,616.942,
0,0,0.140427,0,2.8306,-4.0371,0.4326,0.0803,617.276,
0,0,0.140427,0,2.8306,-6.4208,0.5289,0.098,617.709,
0,0,0.140427,0,2.8306,-8.0174,0.6222,0.0963,618.238,
0,0,0.140427,0,2.8306,-8.2351,0.7118,0.0933,618.86,
0,0,0.140427,0,2.8306,-8.3504,0.7983,0.0896,619.572,
0,0,0.140427,0,2.8306,-8.4031,0.8814,0.0865,620.37,
0,0,0.140427,0,2.8306,-8.4874,0.961,0.0831,621.252,
0,0,0.140427,0,2.8306,-8.5385,1.0368,0.0796,622.213,
0,0,0.140427,0,2.8306,-8.5703,1.1088,0.0758,623.249,
0,0,0.140427,0,2.8306,-8.5675,1.1767,0.072,624.358,
0,0,0.140427,0,2.8306,-8.5514,1.2404,0.0679,625.535,
0,0,0.140427,0,2.8306,-8.4996,1.2998,0.0637,626.775,
0,0,0.140427,0,2.8306,-8.426,1.3547,0.0594,628.075,
0,0,0.140427,0,2.8306,-8.3303,1.4051,0.0549,629.43,
0,0,0.140427,0,2.8306,-8.2046,1.4508,0.0504,630.835,
0,0,0.140427,0,2.8306,-8.0631,1.4918,0.0457,632.286,
0,0,0.140427,0,2.8306,-7.8909,1.5279,0.041,633.777,
0,0,0.140427,0,2.8306,-7.7023,1.5851,0.0361,635.305,
0,0,0.140427,0,2.8306,-7.4822,1.606,0.0572,636.89,
0,0,0.140427,0,2.8306,-9.1762,1.6211,0.0209,638.496,
0,0,0.140427,0,2.8306,-6.6808,1.6311,0.0151,640.118,
0,0,0.140427,0,2.8306,-6.3234,1.6359,0.01,641.749,
0,0,0.140427,0,2.8306,-5.9976,1.6357,0.0048,643.385,
0,0,0.140427,0,2.8306,-5.6465,1.6305,-0.0002,645.02,
0,0,0.140427,0,2.8306,-5.2919,1.6203,-0.0052,646.651,
0,0,0.140427,0,2.8306,-4.9198,1.6052,-0.0102,648.271,
0,0,0.140427,0,2.8306,-4.5302,1.5854,-0.0151,649.876,
0,0,0.140427,0,2.8306,-4.1305,1.5609,-0.0198,651.462,
0,0,0.140427,0,2.8306,-3.7283,1.5319,-0.0245,653.023,
0,0,0.140427,0,2.8306,-3.3097,1.4986,-0.029,654.554,
0,0,0.140427,0,2.8306,-2.8895,1.461,-0.0333,656.053,
0,0,0.140427,0,2.8306,-2.4683,1.4195,-0.0376,657.514,
0,0,0.140427,0,2.8306,-2.032,1.3741,-0.0415,658.934,
0,0,0.140427,0,2.8306,-1.6103,1.3251,-0.0454,660.308,
0,0,0.140427,0,2.8306,-1.175,1.2728,-0.049,661.633,
0,0,0.140427,0,2.8306,-0.7482,1.2173,-0.0523,662.906,
0,0,0.140427,0,2.8306,-0.331,1.1589,-0.0555,664.123,
0,0,0.140427,0,2.8306,0.0902,1.0979,-0.0584,665.282,
0,0,0.140427,0,2.8306,0.0902,1.0979,-0.061,666.38,
0,0,0.140427,0,2.8306,0.8986,1.0347,0,667.478,
0,0,0.140427,0,2.8306,-3.418,0.968,-0.0632,668.512,
0,0,0.140427,0,2.8306,1.2762,0.8306,-0.0667,669.48,
0,0,0.140427,0,2.8306,1.758,0.7603,-0.1374,670.311,
0,0,0.140427,0,2.8306,7.2435,0.6903,-0.0703,671.071,
0,0,0.140427,0,2.8306,7.2435,0.6903,-0.07,671.761,
0,0,0.140427,0,2.8306,2.9665,0.5486,0,672.452,
0,0,0.140427,0,2.8306,2.9665,0.5486,-0.1417,673,
0,0,0.140427,0,2.8306,8.5378,0.4794,0,673.549,
0,0,0.140427,0,2.8306,-1.4896,0.4347,-0.0692,674.028,
0,0,0.140427,0,2.8306,3.6503,0.4332,-0.0447,674.463,
0,0,0.140427,0,2.8306,2.0734,0.4697,-0.0015,674.896,
0,0,0.140427,0,2.8306,-0.9783,0.5441,0.0365,675.366,
0,0,0.140427,0,2.8306,-3.7956,0.6548,0.0744,675.91,
0,0,0.140427,0,2.8306,-6.7387,0.7927,0.1107,676.565,
0,0,0.140427,0,2.8306,-9.6961,0.9297,0.1379,677.358,
0,0,0.140427,0,2.8306,-12.1051,1.0629,0.137,678.287,
0,0,0.140427,0,2.8306,-12.5224,1.1906,0.1332,679.35,
0,0,0.140427,0,2.8306,-12.7211,1.3127,0.1277,680.541,
0,0,0.140427,0,2.8306,-12.7802,1.4286,0.1221,681.853,
0,0,0.140427,0,2.8306,-12.8125,1.5379,0.1159,683.282,
0,0,0.140427,0,2.8306,-12.7807,1.6403,0.1093,684.82,
0,0,0.140427,0,2.8306,-12.7807,1.6403,0.1024,686.46,
0,0,0.140427,0,2.8306,-12.5686,1.7355,0,688.101,
0,0,0.140427,0,2.8306,-5.3222,1.8253,0.0952,689.836,
0,0,0.140427,0,2.8306,-12.3933,1.9078,0.0898,691.661,
0,0,0.140427,0,2.8306,-12.3264,1.9829,0.0825,693.569,
0,0,0.140427,0,2.8306,-12.0995,2.0506,0.0751,695.552,
0,0,0.140427,0,2.8306,-11.8394,2.1108,0.0677,697.603,
0,0,0.140427,0,2.8306,-11.8394,2.1108,0.0602,699.713,
0,0,0.140427,0,2.8306,-11.2341,2.1638,0,701.824,
0,0,0.140427,0,2.8306,-6.974,2.2107,0.053,703.988,
0,0,0.140427,0,2.8306,-10.9106,2.2505,0.0469,706.199,
0,0,0.140427,0,2.8306,-10.6436,2.2834,0.0398,708.449,
0,0,0.140427,0,2.8306,-10.2809,2.3095,0.0329,710.733,
0,0,0.140427,0,2.8306,-9.9081,2.3289,0.0261,713.042,
0,0,0.140427,0,2.8306,-9.5185,2.3421,0.0194,715.371,
0,0,0.140427,0,2.8306,-9.1125,2.3492,0.0132,717.713,
0,0,0.140427,0,2.8306,-8.7201,2.3503,0.0071,720.062,
0,0,0.140427,0,2.8306,-8.3134,2.3455,0.0011,722.413,
0,0,0.140427,0,2.8306,-7.8926,2.3349,-0.0048,724.758,
0,0,0.140427,0,2.8306,-7.4583,2.2965,-0.0106,727.093,
0,0,0.140427,0,2.8306,-7.0106,2.2354,-0.0384,729.39,
0,0,0.140427,0,2.8306,-4.9086,2.197,-0.0611,731.625,
0,0,0.140427,0,2.8306,-3.0877,2.1541,-0.0384,733.822,
0,0,0.140427,0,2.8306,-4.5592,2.1064,-0.0429,735.976,
0,0,0.140427,0,2.8306,-4.0902,2.054,-0.0477,738.082,
0,0,0.140427,0,2.8306,-3.5831,1.9971,-0.0524,740.136,
0,0,0.140427,0,2.8306,-3.0665,1.936,-0.0569,742.134,
0,0,0.140427,0,2.8306,-2.5483,1.8709,-0.0611,744.07,
0,0,0.140427,0,2.8306,-2.0366,1.8019,-0.0651,745.94,
0,0,0.140427,0,2.8306,-1.525,1.7295,-0.069,747.742,
0,0,0.140427,0,2.8306,-1.525,1.7295,-0.0724,749.472,
0,0,0.140427,0,2.8306,-0.512,1.654,0,751.201,
0,0,0.140427,0,2.8306,-5.6354,1.5739,-0.0755,752.855,
0,0,0.140427,0,2.8306,-0.0276,1.491,-0.0801,754.429,
0,0,0.140427,0,2.8306,0.5792,1.4056,-0.0829,755.92,
0,0,0.140427,0,2.8306,1.0683,1.318,-0.0854,757.326,
0,0,0.140427,0,2.8306,1.5451,1.2286,-0.0876,758.644,
0,0,0.140427,0,2.8306,2.0083,1.1377,-0.0894,759.872,
0,0,0.140427,0,2.8306,2.0083,1.1377,-0.0909,761.01,
0,0,0.140427,0,2.8306,2.8748,1.0456,0,762.148,
0,0,0.140427,0,2.8306,-3.5578,0.9506,-0.0921,763.193,
0,0,0.140427,0,2.8306,3.283,0.8549,-0.095,764.144,
0,0,0.140427,0,2.8306,3.8218,0.7587,-0.0957,764.999,
0,0,0.140427,0,2.8306,4.2073,0.6624,-0.0962,765.758,
0,0,0.140427,0,2.8306,4.5804,0.5704,-0.0963,766.42,
0,0,0.140427,0,2.8306,4.9255,0.4907,-0.092,766.99,
0,0,0.140427,0,2.8306,4.9442,0.4482,-0.0797,767.481,
0,0,0.140427,0,2.8306,4.9442,0.4482,-0.0425,767.929,
0,0,0.140427,0,2.8306,1.8704,0.3839,0,768.378,
0,0,0.140427,0,2.8306,-1.1372,0.3659,-0.0643,768.761,
0,0,0.140427,0,2.8306,3.6388,0.357,-0.018,769.127,
0,0,0.140427,0,2.8306,0.4255,0.3482,-0.0089,769.484,
0,0,0.140427,0,2.8306,-0.1872,0.3394,-0.0088,769.833,
0,0,0.140427,0,2.8306,-0.1634,0.3305,-0.0088,770.172,
0,0,0.140427,0,2.8306,-0.1325,0.3216,-0.0089,770.502,
0,0,0.140427,0,2.8306,-0.0941,0.3126,-0.0089,770.824,
0,0,0.140427,0,2.8306,-0.0629,0.3037,-0.009,771.137,
0,0,0.140427,0,2.8306,-0.0629,0.3037,-0.0089,771.44,
0,0,0.140427,0,2.8306,-0.0001,0.2947,0,771.744,
0,0,0.140427,0,2.8306,-0.6299,0.2856,-0.009,772.039,
0,0,0.140427,0,2.8306,0.0386,0.2765,-0.0091,772.324,
0,0,0.140427,0,2.8306,0.0776,0.2675,-0.0091,772.601,
0,0,0.140427,0,2.8306,0.1096,0.2584,-0.009,772.868,
0,0,0.140427,0,2.8306,0.1341,0.2495,-0.0091,773.127,
0,0,0.140427,0,2.8306,0.1731,0.2406,-0.0089,773.376,
0,0,0.140427,0,2.8306,0.1902,0.2318,-0.0089,773.617,
0,0,0.140427,0,2.8306,0.2215,0.2231,-0.0088,773.849,
0,0,0.140427,0,2.8306,0.2453,0.2146,-0.0087,774.072,
0,0,0.140427,0,2.8306,0.2688,0.2062,-0.0085,774.286,
0,0,0.140427,0,2.8306,0.2688,0.2062,-0.0084,774.493,
0,0,0.140427,0,2.8306,0.3069,0.1899,0,774.699,
0,0,0.140427,0,2.8306,-0.2876,0.1818,-0.0163,774.889,
0,0,0.140427,0,2.8306,0.9231,0.1741,-0.0081,775.07,
0,0,0.140427,0,2.8306,0.3713,0.1666,-0.0077,775.245,
0,0,0.140427,0,2.8306,0.3713,0.1666,-0.0075,775.411,
0,0,0.140427,0,2.8306,0.3822,0.1593,0,775.578,
0,0,0.140427,0,2.8306,-0.1485,0.1521,-0.0073,775.737,
0,0,0.140427,0,2.8306,0.3937,0.1452,-0.0072,775.889,
0,0,0.140427,0,2.8306,0.4119,0.1393,-0.0069,776.034,
0,0,0.140427,0,2.8306,0.4149,0.1758,-0.0059,776.174,
0,0,0.140427,0,2.8306,0.3648,0.2142,0.0365,776.349,
0,0,0.140427,0,2.8306,0.3648,0.2142,0.0384,776.564,
0,0,0.140427,0,2.8306,-3.033,0.2825,0,776.778,
0,0,0.140427,0,2.8306,-0.3157,0.3677,0.0683,777.06,
0,0,0.140427,0,2.8306,-5.3887,0.4541,0.0852,777.428,
0,0,0.140427,0,2.8306,-6.8837,0.538,0.0864,777.882,
0,0,0.140427,0,2.8306,-6.8837,0.538,0.0839,778.42,
0,0,0.140427,0,2.8306,-7.3896,0.6192,0,778.958,
0,0,0.140427,0,2.8306,-1.4524,0.6992,0.0812,779.577,
0,0,0.140427,0,2.8306,-7.4836,0.776,0.08,780.277,
0,0,0.140427,0,2.8306,-7.6795,0.8484,0.0768,781.053,
0,0,0.140427,0,2.8306,-7.7227,0.9164,0.0724,781.901,
0,0,0.140427,0,2.8306,-7.6655,0.9797,0.068,782.817,
0,0,0.140427,0,2.8306,-7.5929,1.0381,0.0633,783.797,
0,0,0.140427,0,2.8306,-7.4825,1.0917,0.0584,784.835,
0,0,0.140427,0,2.8306,-7.3408,1.1404,0.0536,785.927,
0,0,0.140427,0,2.8306,-7.1893,1.1841,0.0487,787.067,
0,0,0.140427,0,2.8306,-7.0135,1.2228,0.0437,788.251,
0,0,0.140427,0,2.8306,-7.0135,1.2228,0.0387,789.474,
0,0,0.140427,0,2.8306,-6.5951,1.2567,0,790.697,
0,0,0.140427,0,2.8306,-3.8565,1.2864,0.0339,791.954,
0,0,0.140427,0,2.8306,-6.3745,1.3113,0.0297,793.24,
0,0,0.140427,0,2.8306,-6.1815,1.3316,0.0249,794.551,
0,0,0.140427,0,2.8306,-5.9293,1.3474,0.0203,795.883,
0,0,0.140427,0,2.8306,-5.675,1.3588,0.0158,797.23,
0,0,0.140427,0,2.8306,-5.412,1.3659,0.0114,798.589,
0,0,0.140427,0,2.8306,-5.1407,1.3688,0.0071,799.955,
0,0,0.140427,0,2.8306,-4.8613,1.3678,0.0029,801.324,
0,0,0.140427,0,2.8306,-4.5743,1.3629,-0.001,802.692,
0,0,0.140427,0,2.8306,-4.2948,1.3544,-0.0049,804.055,
0,0,0.140427,0,2.8306,-4.2948,1.3544,-0.0085,805.409,
0,0,0.140427,0,2.8306,-3.717,1.3425,0,806.763,
0,0,0.140427,0,2.8306,-4.3185,1.3271,-0.0119,808.106,
0,0,0.140427,0,2.8306,-3.4346,1.3088,-0.0154,809.433,
0,0,0.140427,0,2.8306,-3.1329,1.2876,-0.0183,810.742,
0,0,0.140427,0,2.8306,-2.8634,1.2635,-0.0212,812.029,
0,0,0.140427,0,2.8306,-2.5838,1.2366,-0.0241,813.293,
0,0,0.140427,0,2.8306,-2.294,1.2071,-0.0269,814.529,
0,0,0.140427,0,2.8306,-2.294,1.2071,-0.0295,815.737,
0,0,0.140427,0,2.8306,-1.7138,1.1751,0,816.944,
0,0,0.140427,0,2.8306,-3.8014,1.1401,-0.032,818.119,
0,0,0.140427,0,2.8306,-1.4246,1.1028,-0.035,819.259,
0,0,0.140427,0,2.8306,-1.0894,1.0633,-0.0373,820.362,
0,0,0.140427,0,2.8306,-0.7957,1.0217,-0.0395,821.425,
0,0,0.140427,0,2.8306,-0.5014,0.9782,-0.0416,822.447,
0,0,0.140427,0,2.8306,-0.2067,0.933,-0.0435,823.425,
0,0,0.140427,0,2.8306,0.0805,0.8378,-0.0452,824.358,
0,0,0.140427,0,2.8306,0.3595,0.7881,-0.0952,825.196,
0,0,0.140427,0,2.8306,4.2319,0.7385,-0.0497,825.984,
0,0,0.140427,0,2.8306,1.1866,0.688,-0.0496,826.722,
0,0,0.140427,0,2.8306,1.3536,0.6369,-0.0505,827.41,
0,0,0.140427,0,2.8306,1.5946,0.5852,-0.0511,828.047,
0,0,0.140427,0,2.8306,1.8165,0.5372,-0.0517,828.632,
0,0,0.140427,0,2.8306,2.0404,0.506,-0.048,829.17,
0,0,0.140427,0,2.8306,1.9471,0.4914,-0.0312,829.676,
0,0,0.140427,0,2.8306,1.9471,0.4914,-0.0146,830.167,
0,0,0.140427,0,2.8306,-0.2556,0.4857,0,830.658,
0,0,0.140427,0,2.8306,-1.2888,0.4978,-0.0057,831.144,
0,0,0.140427,0,2.8306,-0.8654,0.5234,0.0121,831.642,
0,0,0.140427,0,2.8306,-2.1675,0.5566,0.0256,832.165,
0,0,0.140427,0,2.8306,-3.2127,0.5885,0.0332,832.722,
0,0,0.140427,0,2.8306,-3.8671,0.6187,0.0319,833.31,
0,0,0.140427,0,2.8306,-3.8871,0.6472,0.0302,833.929,
0,0,0.140427,0,2.8306,-3.8871,0.6472,0.0285,834.576,
0,0,0.140427,0,2.8306,-3.8526,0.6739,0,835.223,
0,0,0.140427,0,2.8306,-1.8358,0.6993,0.0267,835.897,
0,0,0.140427,0,2.8306,-3.8189,0.7228,0.0254,836.597,
0,0,0.140427,0,2.8306,-3.8161,0.7443,0.0235,837.319,
0,0,0.140427,0,2.8306,-3.7642,0.7636,0.0215,838.064,
0,0,0.140427,0,2.8306,-3.6981,0.7808,0.0193,838.827,
0,0,0.140427,0,2.8306,-3.6102,0.7957,0.0172,839.608,
0,0,0.140427,0,2.8306,-3.522,0.8084,0.0149,840.404,
0,0,0.140427,0,2.8306,-3.4115,0.8187,0.0127,841.212,
0,0,0.140427,0,2.8306,-3.3004,0.8266,0.0103,842.031,
0,0,0.140427,0,2.8306,-3.1667,0.8322,0.0079,842.858,
0,0,0.140427,0,2.8306,-3.0246,0.8354,0.0056,843.69,
0,0,0.140427,0,2.8306,-2.8815,0.8362,0.0032,844.525,
0,0,0.140427,0,2.8306,-2.8815,0.8362,0.0008,845.361,
0,0,0.140427,0,2.8306,-2.5559,0.8346,0,846.198,
0,0,0.140427,0,2.8306,-2.4993,0.8306,-0.0016,847.032,
0,0,0.140427,0,2.8306,-2.3805,0.8244,-0.004,847.863,
0,0,0.140427,0,2.8306,-2.1966,0.8157,-0.0062,848.687,
0,0,0.140427,0,2.8306,-2.0191,0.8048,-0.0087,849.503,
0,0,0.140427,0,2.8306,-1.8117,0.7917,-0.0109,850.308,
0,0,0.140427,0,2.8306,-1.6177,0.7764,-0.0131,851.099,
0,0,0.140427,0,2.8306,-1.416,0.759,-0.0153,851.876,
0,0,0.140427,0,2.8306,-1.2067,0.7396,-0.0174,852.635,
0,0,0.140427,0,2.8306,-0.997,0.7182,-0.0194,853.374,
0,0,0.140427,0,2.8306,-0.7873,0.695,-0.0214,854.093,
0,0,0.140427,0,2.8306,-0.5707,0.67,-0.0232,854.788,
0,0,0.140427,0,2.8306,-0.3618,0.6433,-0.025,855.458,
0,0,0.140427,0,2.8306,-0.3618,0.6433,-0.0267,856.101,
0,0,0.140427,0,2.8306,0.0673,0.6152,0,856.744,
0,0,0.140427,0,2.8306,-1.8221,0.5852,-0.0281,857.359,
0,0,0.140427,0,2.8306,0.2651,0.5538,-0.03,857.945,
0,0,0.140427,0,2.8306,0.5048,0.5212,-0.0314,858.498,
0,0,0.140427,0,2.8306,0.7141,0.4875,-0.0326,859.02,
0,0,0.140427,0,2.8306,0.9135,0.453,-0.0337,859.507,
0,0,0.140427,0,2.8306,1.1097,0.4177,-0.0345,859.96,
0,0,0.140427,0,2.8306,1.2874,0.3818,-0.0353,860.378,
0,0,0.140427,0,2.8306,1.4679,0.3454,-0.0359,860.76,
0,0,0.140427,0,2.8306,1.6364,0.3088,-0.0364,861.105,
0,0,0.140427,0,2.8306,1.7996,0.272,-0.0366,861.414,
0,0,0.140427,0,2.8306,1.9422,0.2353,-0.0368,861.686,
0,0,0.140427,0,2.8306,2.0856,0.1988,-0.0367,861.921,
0,0,0.140427,0,2.8306,2.0856,0.1988,-0.0365,862.12,
0,0,0.140427,0,2.8306,2.3213,0.1626,0,862.319,
0,0,0.140427,0,2.8306,-0.2616,0.1262,-0.0362,862.481,
0,0,0.140427,0,2.8306,2.4272,0.0903,-0.0364,862.607,
0,0,0.140427,0,2.8306,2.4272,0.0903,-0.0359,862.698,
0,0,0.140427,0,2.8306,2.6598,0.0552,0,862.788,
0,0,0.140427,0,2.8306,0.1193,0.0263,-0.0351,862.843,
0,0,0.140427,0,2.8306,2.7264,0.0205,-0.0289,862.87,
0,0,0.140427,0,2.8306,2.3891,0.0292,-0.0058,862.89,
0,0,0.140427,0,2.8306,0.7748,0.0594,0.0087,862.919,
0,0,0.140427,0,2.8306,-0.2818,0.1129,0.0302,862.979,
0,0,0.140427,0,2.8306,-1.9093,0.174,0.0535,863.092,
